Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
ETERNAL.NS,2025-12-24,284.8500061035156,FILTERED_SELL,0.003946920281370569,175.61722334033303,5.996706542968752,5.782906570434591,-77.82282726296778,-308.9185230152089,False
