Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
PETRONET.NS,2026-03-20,256.95001220703125,BUY,0.19825591531207898,3.496224460535501,-24.64313552856447,-10.931258544921889,30.707680716962408,-17.076225934356295,True
NUVAMA.NS,2026-03-20,1150.699951171875,SELL,2.455178561208303,0.2823204762014607,-4185.496937866211,-4215.343721313477,-4477.054472857233,-5018.781608198155,True
