Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Mu_OU,Sigma_OU,Upper_Band,Lower_Band,Drift_Z,Regime_Valid,Drift_Dominant,Filter_Reason
AARVI.NS,2026-05-18,121.95999908447266,BUY,0.5239202062784966,1.3230014270369521,-2.076460456848139,6.070510576130607,3.259025167000833,12.438027938526965,-0.29700678626575083,1.3097053644636887,True,True,
SESHAPAPER.NS,2026-05-18,229.9499969482422,FILTERED_BUY,0.15233141890435833,4.550257494779455,-25.191603393554686,-1.1984561755332532,6.28995213494918,21.592764947682056,-23.98967729874856,0.581071219826046,True,False,DriftZ=0.58<=1.28
NITCO.NS,2026-05-18,98.72000122070312,FILTERED_BUY,0.006625965017433043,104.61075160165524,1.0276513290405234,64.3780449339979,3.004287894950242,116.57341443855748,12.18267542943832,0.13971946316217262,False,False,Theta=0.0066<0.02; HalfLife=104.61>25; DriftZ=0.14<=1.28
OBCL.NS,2026-05-18,53.650001525878906,BUY,0.9539063910217431,0.7266406715416858,-1.9366983985900887,0.18182253272404322,0.8820570144039712,1.4590221406514803,-1.0953770752033938,2.2910884703518177,True,True,
ONEPOINT.NS,2026-05-18,60.119998931884766,FILTERED_BUY,0.003147982926933327,220.18771913581787,10.307948894500733,75.17805617140915,1.225222634246855,106.06065393105037,44.29545841176794,0.16667174150073472,False,False,Theta=0.0031<0.02; HalfLife=220.19>25; DriftZ=0.17<=1.28
PAGEIND.NS,2026-05-18,37505.0,FILTERED_BUY,0.001131424127113806,612.6324902829512,-746.89794921875,106905.34339060361,568.0118438380185,130786.73726490336,83023.94951630385,0.21443275261085476,False,False,Theta=0.0011<0.02; HalfLife=612.63>25; DriftZ=0.21<=1.28
PNBHOUSING.NS,2026-05-18,1045.199951171875,FILTERED_BUY,0.002441721338945545,283.87644794032076,163.2835330200195,1775.9130556749164,22.074300713476017,2407.6756421881473,1144.1504691616856,0.17837901043343996,False,False,Theta=0.0024<0.02; HalfLife=283.88>25; DriftZ=0.18<=1.28
RAINBOW.NS,2026-05-18,1351.300048828125,FILTERED_BUY,0.0013903471191737495,498.54253732827976,26.849548950195413,2620.550500263202,20.757757288731245,3407.838817321288,1833.2621832051163,0.17372515708206682,False,False,Theta=0.0014<0.02; HalfLife=498.54>25; DriftZ=0.17<=1.28
RAMRAT.NS,2026-05-18,423.25,FILTERED_BUY,0.0030637996819057726,226.23776112176745,-80.32994979858398,883.2027332230248,11.414417895785821,1174.8370209125435,591.5684455335061,0.2586265155788031,False,False,Theta=0.0031<0.02; HalfLife=226.24>25; DriftZ=0.26<=1.28
RELINFRA.NS,2026-05-18,67.44999694824219,FILTERED_BUY,0.0011974331708279337,578.860847892402,-100.48790267944335,537.125714283305,2.88909024702138,655.1986777887527,419.05275077785734,0.26426993615375327,False,False,Theta=0.0012<0.02; HalfLife=578.86>25; DriftZ=0.26<=1.28
