Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Mu_OU,Sigma_OU,Upper_Band,Lower_Band,Drift_Z,Regime_Valid,Drift_Dominant,Filter_Reason
A2ZINFRA.NS,2026-02-25,17.510000228881836,FILTERED_SELL,0.10982572280632484,6.311337297386101,0.14015020370483455,-2.0929446100143796,0.5140391681396981,0.10066416546198065,-4.286553385490739,0.4771061569088782,True,False,DriftZ=0.48<=1.28
ABFRL.NS,2026-02-25,68.91000366210938,FILTERED_BUY,0.002542774297807643,272.5948508908441,-13.979996185302738,267.17441387552583,1.7591582463700688,316.5106483956358,217.83817935541583,0.40639448389201455,False,False,Theta=0.0025<0.02; HalfLife=272.59>25; DriftZ=0.41<=1.28
SABTNL.NS,2026-02-25,1330.800048828125,FILTERED_SELL,0.0010573080514041163,655.5773217081232,172.08729614257823,-5028.609171883291,69.19035663760384,-2019.3485835721872,-8037.869760194395,0.07947261028517703,False,False,Theta=0.0011<0.02; HalfLife=655.58>25; DriftZ=0.08<=1.28
RVHL.NS,2026-02-25,39.08000183105469,FILTERED_SELL,0.0067588085888383815,102.55463983765142,-11.430798149108888,-41.73976333894841,1.2172901710306652,-20.799890524060416,-62.6796361538364,0.16828567182995052,False,False,Theta=0.0068<0.02; HalfLife=102.55>25; DriftZ=0.17<=1.28
RUSHIL.NS,2026-02-25,18.18000030517578,FILTERED_SELL,0.007414963573582121,93.47951256692288,-7.092038059234618,-14.108591356928027,0.373909063960724,-7.967769767100094,-20.24941294675596,0.13914476039542917,False,False,Theta=0.0074<0.02; HalfLife=93.48>25; DriftZ=0.14<=1.28
RTNINDIA.NS,2026-02-25,29.809999465942383,FILTERED_SELL,0.008181712148953519,84.7190866582372,-19.39045056343079,-35.20277648411914,0.9193749738066763,-20.82851378723506,-49.57703918100322,0.14071722939427378,False,False,Theta=0.0082<0.02; HalfLife=84.72>25; DriftZ=0.14<=1.28
REGENCERAM.NS,2026-02-25,42.52000045776367,FILTERED_BUY,0.46342346993174593,1.4957101345385757,-3.0515495872497524,0.4009277216904633,1.3492279265109666,3.2038516245560724,-2.401996181175146,1.1858330108146384,True,False,DriftZ=1.19<=1.28
RATEGAIN.NS,2026-02-25,509.1000061035156,FILTERED_SELL,0.0007859707787328818,881.899428471649,-68.10799407958984,-5154.680741272357,15.116572459133087,-4392.136355353805,-5917.22512719091,0.2644711659339889,False,False,Theta=0.0008<0.02; HalfLife=881.90>25; DriftZ=0.26<=1.28
RAMANEWS.NS,2026-02-25,37.15999984741211,FILTERED_SELL,0.08824209900664136,7.855062247644144,4.6958498287200925,-0.4419127092973138,0.9070088624961903,3.8761467021085396,-4.759972120703167,0.49984842408775165,True,False,DriftZ=0.50<=1.28
RADIANTCMS.NS,2026-02-25,37.77000045776367,FILTERED_SELL,0.0017511245784449876,395.82973655447483,-16.697296352386473,-115.27428230996023,1.0450777007420697,-79.95555406967384,-150.59301055024662,0.16517487920444818,False,False,Theta=0.0018<0.02; HalfLife=395.83>25; DriftZ=0.17<=1.28
QUICKHEAL.NS,2026-02-25,167.77999877929688,FILTERED_SELL,0.017614783396669755,39.350309620667346,-127.90320190429685,-183.1124873974072,5.165054449321985,-128.07593152519385,-238.14904326962053,0.18828448276546242,False,False,Theta=0.0176<0.02; HalfLife=39.35>25; DriftZ=0.19<=1.28
PVSL.NS,2026-02-25,84.87999725341797,FILTERED_SELL,0.003203276272472515,216.38694936073225,-41.45255290985108,-278.1156031807642,3.266979095658691,-196.48290431160308,-359.7483020499253,0.23204835761305595,False,False,Theta=0.0032<0.02; HalfLife=216.39>25; DriftZ=0.23<=1.28
PURVA.NS,2026-02-25,213.99000549316406,FILTERED_BUY,0.17688840474029235,3.918556343914257,-49.41219467163086,-28.39752900393025,5.474969204800668,-9.987816943335822,-46.807241064524675,0.6789537159132731,True,False,DriftZ=0.68<=1.28
PARAGMILK.NS,2026-02-25,193.35000610351562,FILTERED_SELL,0.009347592315767901,74.15248302931614,-68.67342346191407,-285.93588203778364,7.182154464241348,-180.88012479496345,-390.99163928060386,0.2827676428291859,False,False,Theta=0.0093<0.02; HalfLife=74.15>25; DriftZ=0.28<=1.28
NTPC.NS,2026-02-25,384.8999938964844,FILTERED_BUY,0.002289870708978809,302.70144853246376,49.71340209960937,396.8684621309802,4.939345323959343,542.8436043105761,250.89331995138434,0.16094039823123724,False,False,Theta=0.0023<0.02; HalfLife=302.70>25; DriftZ=0.16<=1.28
NGLFINE.NS,2026-02-25,2242.5,FILTERED_BUY,0.004874795506889009,142.19000152527363,822.4862200927735,2894.177310257444,63.88941331593621,4188.270932510461,1600.0836880044274,0.1580711090279753,False,False,Theta=0.0049<0.02; HalfLife=142.19>25; DriftZ=0.16<=1.28
NARMADA.NS,2026-02-25,32.72999954223633,FILTERED_BUY,0.00406124037599796,170.67376377336927,9.942349519729614,32.58290192103247,0.6142157451773387,46.21323897980179,18.952564862263156,0.14970102324635287,False,False,Theta=0.0041<0.02; HalfLife=170.67>25; DriftZ=0.15<=1.28
