Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Mu_OU,Sigma_OU,Upper_Band,Lower_Band,Drift_Z,Regime_Valid,Drift_Dominant,Filter_Reason
AGSTRA.NS,2026-03-18,2.930000066757202,FILTERED_BUY,0.08801867516615447,7.875001290936027,-1.5623499321937562,-1.0717581976391284,0.07775962901228194,-0.7010930403401292,-1.4424233549381276,0.5553168793557862,True,False,DriftZ=0.56<=1.28
PASHUPATI.NS,2026-03-18,987.6500244140625,FILTERED_BUY,0.0017248452897765288,401.86049419525017,220.16805633544925,1111.2181872289998,9.891417509629235,1448.0386419315669,774.3977325264327,0.1553795115543666,False,False,Theta=0.0017<0.02; HalfLife=401.86>25; DriftZ=0.16<=1.28
RAMCOIND.NS,2026-03-18,264.8999938964844,FILTERED_SELL,0.006376969084373996,108.69539610258107,-44.658033676147454,-173.70669738843006,6.05982161384399,-66.38990539972005,-281.0234893771401,0.13580256834507357,False,False,Theta=0.0064<0.02; HalfLife=108.70>25; DriftZ=0.14<=1.28
RAMAPHO.NS,2026-03-18,118.87000274658203,FILTERED_SELL,0.006002229279465821,115.48162329141034,-32.662753639221194,-136.81888960019862,4.779739374176227,-49.56939424621487,-224.06838495418236,0.13079562711695916,False,False,Theta=0.0060<0.02; HalfLife=115.48>25; DriftZ=0.13<=1.28
RAJESHEXPO.NS,2026-03-18,103.4000015258789,FILTERED_SELL,0.011495050428223996,60.299620683529064,-78.17764823913575,-160.9662792607651,6.078709409122058,-80.78537681549578,-241.14718170603442,0.15655617408674682,False,False,Theta=0.0115<0.02; HalfLife=60.30>25; DriftZ=0.16<=1.28
QUADFUTURE.NS,2026-03-18,306.8999938964844,SELL,0.7417482955440506,0.934477618248576,-64.16225708007812,-89.4172261277359,10.538762827644602,-72.11203699197546,-106.72241526349634,1.777517015183145,True,True,
PRUDMOULI.NS,2026-03-18,12.65999984741211,FILTERED_BUY,0.23866647542516228,2.904250290390251,-16.26095022201538,-14.291085572824239,0.5449105597895937,-12.713675854394271,-15.868495291254206,0.8627849918500556,True,False,DriftZ=0.86<=1.28
PREMIERENE.NS,2026-03-18,869.5999755859375,FILTERED_SELL,0.07196301286873268,9.631992226677767,-77.95040740966795,-203.5130220851206,22.66188182670003,-84.04372745153951,-322.9823167187017,0.3987252305355925,True,False,DriftZ=0.40<=1.28
PNBGILTS.NS,2026-03-18,70.2699966430664,FILTERED_BUY,0.13920724063331924,4.979246606760486,-20.087940292358397,-14.253893533316576,1.3916045388429492,-8.979167325066019,-19.528619741567134,0.583600820767103,True,False,DriftZ=0.58<=1.28
PERSISTENT.NS,2026-03-18,4698.60009765625,FILTERED_SELL,0.006050688224146551,114.55675038647584,-996.0846215820311,-4897.274566430106,118.46204582657771,-2743.5416843620233,-7051.007448498188,0.19926115486818033,False,False,Theta=0.0061<0.02; HalfLife=114.56>25; DriftZ=0.20<=1.28
ORIENTALTL.NS,2026-03-18,5.340000152587891,FILTERED_SELL,0.0003014368227997353,2299.477463045215,-4.43499985218048,-121.47501827570291,0.14539316806486774,-109.63204236749958,-133.31799418390625,0.2426535700650576,False,False,Theta=0.0003<0.02; HalfLife=2299.48>25; DriftZ=0.24<=1.28
ALEMBICLTD.NS,2026-03-18,81.36000061035156,FILTERED_SELL,0.006710028670008528,103.30018166063431,-20.997747459411627,-51.56429114844949,1.4266610564358329,-26.9337691273045,-76.19481316959448,0.1437639189569742,False,False,Theta=0.0067<0.02; HalfLife=103.30>25; DriftZ=0.14<=1.28
ORCHPHARMA.NS,2026-03-18,538.4000244140625,FILTERED_SELL,0.010092980323475487,68.67616485367942,-191.89222595214846,-420.90739853372526,14.524436443527343,-216.44917876077,-625.3656183066805,0.15914184620039204,False,False,Theta=0.0101<0.02; HalfLife=68.68>25; DriftZ=0.16<=1.28
NTPCGREEN.NS,2026-03-18,97.8499984741211,FILTERED_SELL,0.142042162097277,4.879869260827262,-0.8326516342163046,-8.675483217412777,2.0091119114719174,-1.1365397066884961,-16.21442672813706,0.5544801903174661,True,False,DriftZ=0.55<=1.28
NIPPOBATRY.NS,2026-03-18,283.79998779296875,FILTERED_SELL,0.0012682078573380585,546.5564469966671,-144.4603561401367,-1230.8892116844565,7.079354067799733,-949.7551858217172,-1512.023237547196,0.19462476348048058,False,False,Theta=0.0013<0.02; HalfLife=546.56>25; DriftZ=0.19<=1.28
NIITMTS.NS,2026-03-18,294.79998779296875,FILTERED_SELL,0.0028028344324069485,247.3022211178923,-56.11375854492189,-709.7423448325281,8.467183732762775,-483.5617928628019,-935.9228968022544,0.2163662400006298,False,False,Theta=0.0028<0.02; HalfLife=247.30>25; DriftZ=0.22<=1.28
NDGL.NS,2026-03-18,2590.60009765625,FILTERED_SELL,0.39934140189959183,1.7357258157125075,-925.4672290039061,-1111.4321563066244,65.57197282541442,-964.6879110307916,-1258.1764015824572,1.1325493434664529,True,False,DriftZ=1.13<=1.28
NAUKRI.NS,2026-03-18,994.9000244140625,FILTERED_SELL,0.009431568228712207,73.4922511030372,-330.8408786010741,-671.8952163315823,21.304085020631383,-361.66369037326336,-982.1267422899014,0.1509887541703123,False,False,Theta=0.0094<0.02; HalfLife=73.49>25; DriftZ=0.15<=1.28
MPHASIS.NS,2026-03-18,2123.800048828125,FILTERED_SELL,0.0024191182746925196,286.5288513634362,-596.6969763183592,-5873.740790187872,44.043169840690915,-4607.357956590814,-7140.123623784931,0.2898472833054514,False,False,Theta=0.0024<0.02; HalfLife=286.53>25; DriftZ=0.29<=1.28
MEP.NS,2026-03-18,0.9200000166893005,FILTERED_SELL,0.02321359938502312,29.85953057358041,-0.9119499817490577,-1.3225800657743407,0.009215918765797755,-1.2370374762041427,-1.4081226553445387,1.0343192586915306,False,False,HalfLife=29.86>25; DriftZ=1.03<=1.28
RAYMOND.NS,2026-03-18,376.8999938964844,FILTERED_BUY,0.018173653701635466,38.14022166041209,-159.10300872802736,-57.968174443708435,9.434801680021373,41.007085121422364,-156.94343400883923,0.19480954849825083,False,False,Theta=0.0182<0.02; HalfLife=38.14>25; DriftZ=0.19<=1.28
RELIABLE.NS,2026-03-18,121.76000213623047,FILTERED_SELL,0.002460389979638511,281.7224855800238,-0.4975110244751022,-277.67494977048784,4.425194832385274,-151.50805346442405,-403.84184607655163,0.15410950674570942,False,False,Theta=0.0025<0.02; HalfLife=281.72>25; DriftZ=0.15<=1.28
SABEVENTS.NS,2026-03-18,12.180000305175781,FILTERED_BUY,0.018563205923724433,37.33984223458291,3.7497002816200258,7.147547002528244,0.2960076195972558,10.22004350450697,4.0750505005495175,0.21308548902656632,False,False,Theta=0.0186<0.02; HalfLife=37.34>25; DriftZ=0.21<=1.28
SAGILITY.NS,2026-03-18,39.459999084472656,FILTERED_SELL,0.008927330505819548,77.64327534508737,-6.706067600250243,-26.272918700535694,1.0006458506178906,-11.295582110139906,-41.250255290931484,0.17456700252396368,False,False,Theta=0.0089<0.02; HalfLife=77.64>25; DriftZ=0.17<=1.28
VLSFINANCE.NS,2026-03-18,231.10000610351562,FILTERED_SELL,0.013472788081586914,51.44793908747519,-18.424173507690426,-75.30501417609473,4.468314479878188,-20.86352582687737,-129.74650252531208,0.1715061721100734,False,False,Theta=0.0135<0.02; HalfLife=51.45>25; DriftZ=0.17<=1.28
VIDHIING.NS,2026-03-18,277.20001220703125,FILTERED_BUY,0.3758452876034836,1.8442353899916788,-81.58642349243166,-59.881402541456396,6.559920904697055,-44.748959562530096,-75.0138455203827,1.2435713723191106,True,False,DriftZ=1.24<=1.28
VERANDA.NS,2026-03-18,138.80999755859375,FILTERED_SELL,0.0037522110265710714,184.73032983791757,-72.48995262145996,-231.64279158790296,6.438830762826093,-82.98818206826311,-380.2974011075428,0.09274588186533869,False,False,Theta=0.0038<0.02; HalfLife=184.73>25; DriftZ=0.09<=1.28
UNITEDTEA.NS,2026-03-18,531.5999755859375,FILTERED_SELL,0.16129591565375276,4.297363499568678,66.56119461059569,39.42792755154451,7.600859449657043,66.19285155548421,12.663003547604799,0.5757881965788669,True,False,DriftZ=0.58<=1.28
UGROCAP.NS,2026-03-18,99.48999786376953,FILTERED_SELL,0.010888810927536345,63.65682948971672,-64.92269626617431,-124.29526115678772,4.37462840990863,-65.00737880481219,-183.58314350876324,0.14778321100654923,False,False,Theta=0.0109<0.02; HalfLife=63.66>25; DriftZ=0.15<=1.28
