Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Mu_OU,Sigma_OU,Upper_Band,Lower_Band,Drift_Z,Regime_Valid,Drift_Dominant,Filter_Reason
3MINDIA.NS,2026-03-09,33445.0,FILTERED_BUY,0.19780652643336005,3.5041673955761152,1330.5387988281254,3880.4920441209815,700.1277397416917,6106.7320082726255,1654.252079969337,0.72043623668582,True,False,DriftZ=0.72<=1.28
NAVKARCORP.NS,2026-03-09,86.55999755859375,FILTERED_BUY,0.19888494850799485,3.485166603907595,-23.831702308654783,-14.42888994601302,2.503500239202927,-6.48996536061615,-22.36781453140989,0.746985290151099,True,False,DriftZ=0.75<=1.28
NESTLEIND.NS,2026-03-09,1235.800048828125,FILTERED_BUY,0.11020681704517467,6.289512746528363,7.043840332031323,71.7992948920102,13.042524213225615,127.36059759756398,16.23799218645641,0.5471711163190357,True,False,DriftZ=0.55<=1.28
NIITMTS.NS,2026-03-09,312.3500061035156,FILTERED_SELL,0.00032634677983068325,2123.9590012794583,-39.80051391601563,-4898.642218600381,8.84909597084533,-4205.895883078091,-5591.388554122671,0.17918975556994618,False,False,Theta=0.0003<0.02; HalfLife=2123.96>25; DriftZ=0.18<=1.28
NILAINFRA.NS,2026-03-09,7.21999979019165,FILTERED_SELL,0.009455622854546007,73.30529053691042,-3.071600215435028,-5.867933353905005,0.15133413872658874,-3.667000281389315,-8.068866426420694,0.17471980714682916,False,False,Theta=0.0095<0.02; HalfLife=73.31>25; DriftZ=0.17<=1.28
NIVABUPA.NS,2026-03-09,70.0,FILTERED_BUY,0.12086613590772229,5.734833626923778,-9.722299880981438,-4.4642732668963205,0.9897413839776715,-0.43817464847541476,-8.490371885317227,0.6421044624711478,True,False,DriftZ=0.64<=1.28
NKIND.NS,2026-03-09,58.310001373291016,FILTERED_BUY,0.3610316908351239,1.9199067510017898,-8.868198413848873,-2.8967534647051116,1.8037130655750213,1.3485602272329245,-7.142067156643147,1.1952460221442927,True,False,DriftZ=1.20<=1.28
NLCINDIA.NS,2026-03-09,239.75,FILTERED_BUY,0.3026783317671612,2.2900455956429573,-8.245629501342762,9.952424297125003,5.727897856423947,24.676213690800473,-4.771365096550467,0.9616366602892142,True,False,DriftZ=0.96<=1.28
ORIENTPPR.NS,2026-03-09,16.65999984741211,FILTERED_SELL,0.0009007905058447809,769.4876622949048,-8.709750118255617,-109.89450380731316,0.37751260522422525,-92.10619930497344,-127.68280830965287,0.2414389988519959,False,False,Theta=0.0009<0.02; HalfLife=769.49>25; DriftZ=0.24<=1.28
ORISSAMINE.NS,2026-03-09,3678.5,FILTERED_SELL,0.0034332002792933267,201.8953524909474,-1189.2209924316403,-3958.3068342486195,102.41063938631983,-1486.5228960164636,-6430.090772480775,0.0928304553362957,False,False,Theta=0.0034<0.02; HalfLife=201.90>25; DriftZ=0.09<=1.28
