Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Mu_OU,Sigma_OU,Upper_Band,Lower_Band,Drift_Z,Regime_Valid,Drift_Dominant,Filter_Reason
AARVI.NS,2026-05-12,122.77999877929688,BUY,0.606279328593051,1.143280247024886,-0.878864097595212,6.922277275108214,3.183403811113043,12.704174254095424,1.1403802961210028,1.48572755275066,True,True,
LLOYDSME.NS,2026-05-12,1703.800048828125,FILTERED_BUY,0.0006364400679975335,1089.1004753060763,367.91704589843744,11843.60357242144,36.2898937351304,13877.936073616633,9809.271071226247,0.20125676769861822,False,False,Theta=0.0006<0.02; HalfLife=1089.10>25; DriftZ=0.20<=1.28
NEULANDLAB.NS,2026-05-12,17003.0,FILTERED_BUY,0.003392574697586515,204.31301956388808,2308.51,14280.289404622663,398.7303279675432,23961.497569812647,4599.081239432679,0.10186121557454311,False,False,Theta=0.0034<0.02; HalfLife=204.31>25; DriftZ=0.10<=1.28
MUFTI.NS,2026-05-12,77.0199966430664,FILTERED_SELL,0.08535210235175535,8.12103230572258,-24.599394111633302,-35.415538265334696,2.169229622428144,-24.914955248286304,-45.91612128238309,0.42557995396757126,True,False,DriftZ=0.43<=1.28
MTARTECH.NS,2026-05-12,6248.5,FILTERED_BUY,0.0017394427458775137,398.48806878105466,3420.0935046386717,19078.43443078723,188.3857839227842,25466.333644113518,12690.535217460943,0.14457984551334271,False,False,Theta=0.0017<0.02; HalfLife=398.49>25; DriftZ=0.14<=1.28
MADHUCON.NS,2026-05-12,5.579999923706055,FILTERED_BUY,0.0022418995373183616,309.1785198319146,-0.4266000819206237,8.777964972296946,0.164324939811855,13.686031106537254,3.8698988380566393,0.12557868671605252,False,False,Theta=0.0022<0.02; HalfLife=309.18>25; DriftZ=0.13<=1.28
LUPIN.NS,2026-05-12,2245.39990234375,FILTERED_BUY,0.3364213495003037,2.060354319336441,138.1739453125001,246.66895661868895,31.344867369475168,323.09469794798264,170.24321528939527,1.1644661847643962,True,False,DriftZ=1.16<=1.28
LOYALTEX.NS,2026-05-12,240.0,SELL,0.19286969418610114,3.593862599746352,-9.241149597167976,-54.26746254061989,6.303966577918914,-33.967422063870885,-74.56750301736889,1.377578878376306,True,True,
LEXUS.NS,2026-05-12,19.149999618530273,FILTERED_SELL,0.0026204828089804576,264.51124891356403,-9.128300323486329,-73.10626382141534,0.959006476459929,-46.61236457212226,-99.60016307070842,0.17481962595161618,False,False,Theta=0.0026<0.02; HalfLife=264.51>25; DriftZ=0.17<=1.28
PRIMO.NS,2026-05-12,25.649999618530273,FILTERED_BUY,0.0020499134268570987,338.1348555888381,2.360699586868286,36.48576554314606,0.7023033864318059,58.42250112023096,14.549029966061159,0.09960571491983031,False,False,Theta=0.0020<0.02; HalfLife=338.13>25; DriftZ=0.10<=1.28
LCCINFOTEC.NS,2026-05-12,5.309999942779541,FILTERED_SELL,0.2932525111167222,2.3636530098937656,0.6610499429702763,0.20182851117489656,0.17271932437383303,0.65288928278584,-0.24923226043604693,0.7796917833069862,True,False,DriftZ=0.78<=1.28
KSCL.NS,2026-05-12,949.5,FILTERED_BUY,0.005256607821911821,131.86206847514995,-29.586473388671834,508.7001685475917,19.59661951581793,890.9465385938561,126.4537985013273,0.14439030007950376,False,False,Theta=0.0053<0.02; HalfLife=131.86>25; DriftZ=0.14<=1.28
KPEL.NS,2026-05-12,359.20001220703125,FILTERED_BUY,0.003699589185346768,187.35787835723593,-10.79027450561523,326.5814872719389,10.807709831524043,577.8695876707474,75.29338687313046,0.11548579123331441,False,False,Theta=0.0037<0.02; HalfLife=187.36>25; DriftZ=0.12<=1.28
KOTHARIPET.NS,2026-05-12,139.00999450683594,FILTERED_BUY,0.004053001156981511,171.02072111821687,3.2400901794433707,104.78689121905225,3.624970468999453,185.31196045365266,24.261821984451856,0.11353728412990505,False,False,Theta=0.0041<0.02; HalfLife=171.02>25; DriftZ=0.11<=1.28
KHAITANLTD.NS,2026-05-12,144.6199951171875,FILTERED_BUY,0.004194952117605367,165.23363345458617,33.81469520568848,176.09170767964272,5.196514908456703,289.5571659187065,62.62624944057893,0.1148549105079802,False,False,Theta=0.0042<0.02; HalfLife=165.23>25; DriftZ=0.11<=1.28
KAMOPAINTS.NS,2026-05-12,5.210000038146973,FILTERED_BUY,0.003762273344931075,184.2362627622007,-1.7967999672889707,4.193255884549558,0.17495759271726663,8.227132585728064,0.15937918337105028,0.12880965676316367,False,False,Theta=0.0038<0.02; HalfLife=184.24>25; DriftZ=0.13<=1.28
NIVABUPA.NS,2026-05-12,83.76000213623047,FILTERED_BUY,6.553218390904363e-05,10577.202516583444,6.037652206420901,1923.6004006135545,1.2724259424270994,2145.890536909669,1701.3102643174398,0.09875786911893063,False,False,Theta=0.0001<0.02; HalfLife=10577.20>25; DriftZ=0.10<=1.28
PRUDMOULI.NS,2026-05-12,16.5,FILTERED_BUY,0.004932843330433761,140.51676368545736,-8.478950052261354,5.583568719156873,0.5911419922660296,17.486615696402254,-6.319478258088506,0.1173460908516755,False,False,Theta=0.0049<0.02; HalfLife=140.52>25; DriftZ=0.12<=1.28
ABBOTINDIA.NS,2026-05-12,26900.0,FILTERED_SELL,0.24246780870118417,2.8587183769791706,-2014.285527343749,-3461.8783842017788,403.57593232193074,-2302.7989161966034,-4620.957852206954,0.8697115952243321,True,False,DriftZ=0.87<=1.28
SRF.NS,2026-05-12,2721.199951171875,FILTERED_SELL,0.15242255449518916,4.547536831773954,-120.1163354492187,-358.6783131367347,62.099350395782,-133.73274710174795,-583.6238791717215,0.5855492177100995,True,False,DriftZ=0.59<=1.28
THERMAX.NS,2026-05-12,4483.0,FILTERED_BUY,0.0032716006733555197,211.86790496928782,1225.4505053710936,7945.300010790713,106.26963970218574,10572.8080986428,5317.791922938626,0.20687624638974292,False,False,Theta=0.0033<0.02; HalfLife=211.87>25; DriftZ=0.21<=1.28
TEGA.NS,2026-05-12,1566.800048828125,FILTERED_BUY,0.24272564078154435,2.855681741443151,-277.14852294921866,-148.162783758735,42.519032651718014,-26.11200774816649,-270.2135597693035,0.7363325137978245,True,False,DriftZ=0.74<=1.28
TEAMGTY.NS,2026-05-12,249.5500030517578,FILTERED_BUY,0.29255501612456475,2.3692883128170856,-12.577195892333975,7.325087447153872,7.331481749951676,26.494242983739806,-11.84406808943206,0.7941795426740169,True,False,DriftZ=0.79<=1.28
TARSONS.NS,2026-05-12,214.6999969482422,FILTERED_BUY,0.003964291262081566,174.84769274899048,-39.15145332336425,134.38842087901978,5.9192766620549495,267.34225292004146,1.4345888379980636,0.1162241007137535,False,False,Theta=0.0040<0.02; HalfLife=174.85>25; DriftZ=0.12<=1.28
SYNGENE.NS,2026-05-12,478.75,FILTERED_BUY,0.0016851139466567532,411.3354957005379,-94.18650070190427,685.2538077256953,11.335267015098673,1075.7637687429856,294.74384670840516,0.1158725006273137,False,False,Theta=0.0017<0.02; HalfLife=411.34>25; DriftZ=0.12<=1.28
SUZLON.NS,2026-05-12,51.52000045776367,FILTERED_BUY,0.004591405020792767,150.96624615361515,-1.082299461364748,23.950505684561705,1.1824402597991654,48.62915596233163,-0.7281445932082207,0.09720215992227402,False,False,Theta=0.0046<0.02; HalfLife=150.97>25; DriftZ=0.10<=1.28
SIMBHALS.NS,2026-05-12,9.279999732971191,FILTERED_BUY,0.00026881889124299915,2578.4913305567284,-1.8269002699851988,155.99437163086733,0.2259011758779744,175.4795145967758,136.50922866495887,0.18780486273282648,False,False,Theta=0.0003<0.02; HalfLife=2578.49>25; DriftZ=0.19<=1.28
