Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Mu_OU,Sigma_OU,Upper_Band,Lower_Band,Drift_Z,Regime_Valid,Drift_Dominant,Filter_Reason
ABFRL.NS,2026-02-19,70.08000183105469,FILTERED_BUY,0.0041305688323861715,167.80913445268115,-16.76324802398682,151.8035977274183,1.7755548600471291,190.87366521473064,112.73353024010595,0.39214612564318047,False,False,Theta=0.0041<0.02; HalfLife=167.81>25; DriftZ=0.39<=1.28
RATEGAIN.NS,2026-02-19,544.8499755859375,FILTERED_SELL,0.005797807340609783,119.55333108516912,-30.673774566650422,-447.79629617798275,15.686187003369685,-156.45604111943254,-739.136551236533,0.1541736061932915,False,False,Theta=0.0058<0.02; HalfLife=119.55>25; DriftZ=0.15<=1.28
INDSWFTLAB.NS,2026-02-19,137.52999877929688,FILTERED_BUY,0.0020577854416037934,336.84132784014713,36.25274864196777,320.8148245432059,3.6080625084820768,433.2983722890051,208.33127679740662,0.1622942218006283,False,False,Theta=0.0021<0.02; HalfLife=336.84>25; DriftZ=0.16<=1.28
ISFT.NS,2026-02-19,80.66000366210938,FILTERED_BUY,0.26084838071310834,2.6572799825899502,-18.363546485900883,-10.831529480985672,2.1119020417681087,-4.983700067612255,-16.67935889435909,0.9303056677718098,True,False,DriftZ=0.93<=1.28
JBCHEPHARM.NS,2026-02-19,1992.4000244140625,FILTERED_SELL,0.17021068484371038,4.072289475812884,249.84487854003896,165.4688241085367,24.095232274665562,248.06362403029613,82.87402418677725,0.5960393261822384,True,False,DriftZ=0.60<=1.28
LORDSCHLO.NS,2026-02-19,126.91999816894531,FILTERED_SELL,0.010177782954788212,68.1039459810694,-47.45480216979979,-106.55236182052072,4.200975918056478,-47.66276279803377,-165.44196084300768,0.14317676345094457,False,False,Theta=0.0102<0.02; HalfLife=68.10>25; DriftZ=0.14<=1.28
MAGNUM.NS,2026-02-19,23.440000534057617,FILTERED_SELL,0.4682645016334872,1.4802471213213484,-1.0219494533538835,-2.6850795907223985,0.7950427234678817,-1.0419952865472017,-4.328163894897595,0.9795508869379173,True,False,DriftZ=0.98<=1.28
MARUTI.NS,2026-02-19,14903.0,FILTERED_SELL,0.002230307209098435,310.78551767769187,326.9976123046872,-14411.84431410969,205.53819841021823,-8256.88481879288,-20566.8038094265,0.15993204988902945,False,False,Theta=0.0022<0.02; HalfLife=310.79>25; DriftZ=0.16<=1.28
MATRIMONY.NS,2026-02-19,471.0,FILTERED_BUY,0.08362361155151044,8.288893145125416,-47.12647048950191,10.529432744487279,11.35754008960743,66.0731339872641,-45.014268498289546,0.4245104853384882,True,False,DriftZ=0.42<=1.28
MEDICAMEQ.NS,2026-02-19,318.5,FILTERED_BUY,0.1631706422503639,4.247989534149177,-59.07238265991214,-24.201751638561312,9.61012905389646,9.443455482719415,-57.84695875984204,0.5920693913181428,True,False,DriftZ=0.59<=1.28
NIITMTS.NS,2026-02-19,342.75,FILTERED_BUY,0.11107992701257116,6.2400759453280905,-10.410421142578116,36.35974785775127,10.13153081456727,79.3502259246518,-6.630730209149256,0.5127780839843501,True,False,DriftZ=0.51<=1.28
PARADEEP.NS,2026-02-19,118.87999725341797,FILTERED_SELL,0.005290473030307626,131.01799717891026,-49.9452554321289,-170.05719870386582,3.5100128877713215,-101.81131582156816,-238.3030815861635,0.18103893541554522,False,False,Theta=0.0053<0.02; HalfLife=131.02>25; DriftZ=0.18<=1.28
QUESS.NS,2026-02-19,205.6699981689453,FILTERED_BUY,0.012925375928718109,53.62684879593201,-50.76977325439452,22.816267128375216,3.4680999930734804,65.9567514939018,-20.324217237151366,0.274250234120334,False,False,Theta=0.0129<0.02; HalfLife=53.63>25; DriftZ=0.27<=1.28
QUICKHEAL.NS,2026-02-19,181.55999755859375,FILTERED_SELL,0.01345359871165283,51.52132120304555,-116.02025314331053,-191.89696518917935,5.146549570381973,-129.14722627080516,-254.64670410755355,0.19834936426134323,False,False,Theta=0.0135<0.02; HalfLife=51.52>25; DriftZ=0.20<=1.28
