Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Mu_OU,Sigma_OU,Upper_Band,Lower_Band,Drift_Z,Regime_Valid,Drift_Dominant,Filter_Reason
ABFRL.NS,2026-02-16,72.4800033569336,FILTERED_BUY,0.0006732251077758417,1029.5919931594958,-17.191996536254877,1216.146908702885,1.7812536496110196,1313.233803904229,1119.0600135015409,0.46614064065781874,False,False,Theta=0.0007<0.02; HalfLife=1029.59>25; DriftZ=0.47<=1.28
PARAGMILK.NS,2026-02-16,216.25,FILTERED_SELL,0.012348825216380503,56.13061715704726,-45.66939407348633,-183.27379691772109,7.430602760207222,-88.70971282437957,-277.8378810110626,0.2286830253970512,False,False,Theta=0.0123<0.02; HalfLife=56.13>25; DriftZ=0.23<=1.28
RPGLIFE.NS,2026-02-16,1962.300048828125,FILTERED_SELL,0.001046920124682122,662.0822011329724,-329.1087731933594,-4242.301554599275,34.01806482437248,-2755.4492575855966,-5729.153851612953,0.12043013897955417,False,False,Theta=0.0010<0.02; HalfLife=662.08>25; DriftZ=0.12<=1.28
QUICKHEAL.NS,2026-02-16,174.49000549316406,FILTERED_SELL,0.0027800844685714095,249.32594257329526,-124.37644515991212,-701.9662958770463,4.925298415963227,-569.8615101646427,-834.0710815894498,0.3260205651659285,False,False,Theta=0.0028<0.02; HalfLife=249.33>25; DriftZ=0.33<=1.28
QUESS.NS,2026-02-16,207.0500030517578,FILTERED_BUY,0.012987777551607287,53.369190980189344,-51.330644683837875,27.575773995650344,3.696260339908477,73.44380838501314,-18.29226039371246,0.277258341935016,False,False,Theta=0.0130<0.02; HalfLife=53.37>25; DriftZ=0.28<=1.28
PRECWIRE.NS,2026-02-16,298.5199890136719,FILTERED_SELL,0.18898649711097193,3.66770743495464,94.11200454711914,54.77106125736522,10.028433563599814,87.39472347923675,22.14739903549369,0.7413826913465786,True,False,DriftZ=0.74<=1.28
POLYMED.NS,2026-02-16,1300.800048828125,FILTERED_SELL,0.006255807977153721,110.80058452742257,-681.9254541015625,-1504.1208188228213,42.2927352804689,-747.9166502233106,-2260.324987422332,0.12161654447962295,False,False,Theta=0.0063<0.02; HalfLife=110.80>25; DriftZ=0.12<=1.28
PAYTM.NS,2026-02-16,1123.0999755859375,FILTERED_SELL,0.005970320225132479,116.09882793926093,-19.864774475097647,-667.8543974318499,26.87696838859338,-175.93214849169476,-1159.776646372005,0.14394129187786486,False,False,Theta=0.0060<0.02; HalfLife=116.10>25; DriftZ=0.14<=1.28
PARADEEP.NS,2026-02-16,121.63999938964844,FILTERED_SELL,0.00215785241117671,321.2208476213448,-47.44688434600829,-354.0993570471664,3.4767820695343787,-248.25161490777987,-459.9470991865529,0.19032276524024772,False,False,Theta=0.0022<0.02; HalfLife=321.22>25; DriftZ=0.19<=1.28
RUCHIRA.NS,2026-02-16,111.22000122070312,FILTERED_BUY,0.3660824858845638,1.893418033602717,-19.54530315399171,-11.247569679188212,2.5333480275648395,-5.326224501210469,-17.168914857165955,1.199067346693595,True,False,DriftZ=1.20<=1.28
MUTHOOTFIN.NS,2026-02-16,3498.199951171875,FILTERED_BUY,0.12346882367217182,5.613944961526115,421.3879504394531,872.1793385394012,102.96529165909219,1286.5864471906784,457.77222988812406,0.5405577113744932,True,False,DriftZ=0.54<=1.28
MARUTI.NS,2026-02-16,15051.0,FILTERED_SELL,0.003159856495582687,219.36033535982682,514.8844726562493,-8311.878543540375,203.85066219138517,-3183.342116600478,-13440.414970480273,0.13682224110467783,False,False,Theta=0.0032<0.02; HalfLife=219.36>25; DriftZ=0.14<=1.28
MANYAVAR.NS,2026-02-16,435.8500061035156,FILTERED_SELL,0.00140865332318854,492.0637101760286,-243.79959625244146,-1354.0731379577428,9.543876176138161,-994.4581930838449,-1713.6880828316407,0.1638737223018265,False,False,Theta=0.0014<0.02; HalfLife=492.06>25; DriftZ=0.16<=1.28
LEMONTREE.NS,2026-02-16,125.87000274658203,FILTERED_SELL,0.002793784095069084,248.10334548876634,-26.068847084045416,-191.76944708767604,2.904532638302895,-114.05623881002495,-269.4826553653271,0.1593825095055693,False,False,Theta=0.0028<0.02; HalfLife=248.10>25; DriftZ=0.16<=1.28
KKCL.NS,2026-02-16,527.7999877929688,FILTERED_SELL,0.188164097270619,3.6837377088098577,19.605015563964855,-18.382607447415246,10.218412300477759,14.931642450256952,-51.696857345087444,0.699512466438522,True,False,DriftZ=0.70<=1.28
KESORAMIND.NS,2026-02-16,9.869999885559082,FILTERED_BUY,0.05734043983715583,12.088278055216369,3.2392999053001406,6.926651614804139,0.6089719950317207,10.523166059781605,3.330137169826672,0.34719883768420967,True,False,DriftZ=0.35<=1.28
RUBFILA.NS,2026-02-16,69.05000305175781,FILTERED_BUY,0.18985149623097416,3.650996670137692,-7.951482944488532,-4.001347804715732,1.1201338337708304,-0.365732683385382,-7.636962926046083,0.6695084497856935,True,False,DriftZ=0.67<=1.28
