Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
DLF.NS,2026-07-06,673.2999877929688,FILTERED_BUY,0.0065545086010313815,105.75120466710128,19.120487518310597,21.3052742004395,528.9464413698779,120.08713310147968,False
ADANIPOWER.NS,2026-07-06,219.85000610351562,BUY,0.15054051647999192,4.604389547528026,49.1432557296753,51.551992950439455,87.09155619798865,50.50236390027719,True
MOSCHIP.NS,2026-07-06,231.99000549316406,SELL,0.2733352628529274,2.535886417746636,21.833004989624015,13.201252593994127,20.01984708445466,-12.81912702236923,True
SWANCORP.NS,2026-07-06,333.6000061035156,SELL,0.2942998510480332,2.3552413570430777,-60.73755554199221,-84.0770951843262,-67.85933701412925,-103.75721036464374,True
OMAXE.NS,2026-07-06,89.9000015258789,SELL,0.14002091517031956,4.950311742476546,12.597151298522945,2.210749778747555,10.675840494522248,-6.742278316395449,True
PRAKASH.NS,2026-07-06,133.0399932861328,BUY,0.2854215765406687,2.4285030899238316,-8.310757255554194,-3.5939162826538222,8.422867341118733,-8.110863255647002,True
PRECWIRE.NS,2026-07-06,384.75,BUY,0.18296014548220763,3.7885145900660206,91.98505500793459,109.01293159484862,188.17823621407535,101.10446408983722,True
EPIGRAL.NS,2026-07-06,993.7999877929688,BUY,0.19891606315567525,3.4846214506943864,-273.31551116943365,-249.4695233154298,-80.36508193541898,-266.89488323752795,True
RAJMET.NS,2026-07-03,3.680000066757202,BUY,0.8769693464873226,0.7903892916398138,-0.39144994854927084,-0.3555499863624574,-0.2157730297488213,-0.36621289654178735,True
LOVABLE.NS,2026-07-03,82.88999938964844,SELL,0.17562832485399207,3.9466707954778393,3.626749458312986,-2.218101463317865,1.0281211591956438,-14.974465081627974,True
3MINDIA.NS,2026-07-03,35235.0,SELL,0.19106035813727631,3.6278963743066,2142.4000000000015,889.4250000000029,1686.148612302252,-1751.1582105700038,True
SHIVAMAUTO.NS,2026-07-03,17.81999969482422,SELL,0.25706451384325946,2.6963938748176637,-4.923050332069398,-5.817450489997864,-5.008839386405963,-7.194495619354381,True
KUANTUM.NS,2026-07-03,77.04000091552734,SELL,0.2585895564254351,2.680491780648597,-13.02209884643554,-14.211803131103522,-13.22063410959675,-21.2078302266065,True
SRGHFL.NS,2026-07-03,307.0,SELL,0.2776167385014668,2.4967773351904103,27.453899765014626,23.80113761901856,24.587607599203466,-13.813618765335887,True
SUPREME.NS,2026-07-03,51.060001373291016,SELL,0.3778422135819093,1.834488460114009,-14.411648616790771,-18.83120166778565,-15.819899605831921,-22.85903839153697,True
SURAJLTD.NS,2026-07-03,234.99000549316406,SELL,0.6936458338755467,0.9992811125054766,-20.257644424438467,-29.63644989013673,-26.172655514989103,-43.34849122407212,True
UTIAMC.NS,2026-07-03,976.3499755859375,SELL,0.28619043971700936,2.4219788097930266,-104.06627227783201,-137.3964736938476,-120.62102609925611,-226.53917674467115,True
UYFINCORP.NS,2026-07-03,15.399999618530273,SELL,0.17117002764376912,4.049465844584018,1.1745495986938472,0.8662999010086061,1.0345730034529839,-0.5441605679609551,True
LOKESHMACH.NS,2026-07-03,314.8999938964844,SELL,0.1399595599764617,4.95248185030389,109.33149322509766,94.96786148071288,105.36596294485656,40.816691170294014,True
HTMEDIA.NS,2026-07-03,24.540000915527344,SELL,0.2572296495174538,2.6946628503372163,1.1337509155273438,-1.3943995380401617,0.35935907688858926,-2.6646830593757374,True
JISLDVREQS.NS,2026-07-03,24.969999313354492,SELL,0.20667435088832975,3.3538132699130454,-1.2847006893157946,-2.4084008407592776,-1.5033759109784632,-5.10966954226025,True
3PLAND.NS,2026-07-03,33.47999954223633,SELL,0.3245913267272804,2.1354457851621005,-3.118250513076781,-3.9826018810272217,-3.2933711761503273,-7.096434531069184,True
HINDALCO.NS,2026-07-03,953.2000122070312,FILTERED_SELL,0.003169225194000221,218.7118737640254,34.27050964355465,31.256759643554688,-64.7272287831081,-1026.0825704432732,False
