Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
APCL.NS,2025-12-31,131.8699951171875,SELL,0.8648597490018297,0.8014561683092952,0.8468950653076206,-12.54734733581543,-6.659526501293856,-14.341560528018482,True
AYMSYNTEX.NS,2025-12-31,180.3300018310547,SELL,0.2266520307674841,3.0581997355718613,-20.6479978942871,-28.841844863891595,-24.901540761725624,-48.715841511648776,True
VLEGOV.NS,2025-12-31,19.510000228881836,FILTERED_BUY,0.021840586119867247,31.73665655105406,-19.253549804687502,-18.84704934120178,-2.1120430465501805,-18.399678249194988,False
VIJAYA.NS,2025-12-31,1061.0,SELL,0.25137251120868265,2.757450197028558,50.16774322509764,37.45075744628912,48.44977453549713,-44.50151116084986,True
TARC.NS,2025-12-31,170.80999755859375,SELL,0.1353778956035787,5.1200912635668265,11.47479740142822,2.937549819946298,8.216234074840663,-24.110420473964403,True
SHRENIK.NS,2025-12-31,0.4699999988079071,BUY,0.7582399172986294,0.9141528489154342,-0.1076000012457371,-0.09855001091957094,-0.03942943884722947,-0.10350061181167511,True
SANSTAR.NS,2025-12-31,96.66999816894531,SELL,0.5960471048013765,1.162906714882754,4.783098258972174,1.49389854431152,2.909349092628511,-4.3265827159535,True
SANGAMIND.NS,2025-12-31,497.95001220703125,SELL,0.1376492558414074,5.035604270600307,79.0012902832031,55.85346130371096,78.00510108517044,2.3984647347627543,True
RAMCOSYS.NS,2025-12-31,567.5,BUY,0.1662957167856841,4.168160154438904,103.69475097656249,114.01798873901367,231.19314704360943,109.5098280793239,True
RAMANEWS.NS,2025-12-31,32.720001220703125,SELL,0.15428057659654734,4.4927702232573665,-0.08804878234863622,-1.1105001449584933,-0.14580954456410877,-3.615338849515981,True
PRIVISCL.NS,2025-12-31,2804.39990234375,BUY,0.1148269022213725,6.036452844679556,343.1339276123049,735.8190966796874,1170.7814447505957,401.3437579763841,True
PILITA.NS,2025-12-31,9.09000015258789,BUY,0.12820512609057788,5.406548097540434,-4.865699858665467,-3.9433002758026117,-1.9592694489243456,-4.746096859273267,True
ORIENTBELL.NS,2025-12-31,317.29998779296875,SELL,0.29313196048459805,2.3646250631082757,35.22321479797364,15.829756698608378,27.54393934248449,-18.490564225564892,True
GOACARBON.NS,2025-12-31,424.8500061035156,SELL,0.260102860149661,2.664896418905637,-29.98124420166016,-53.569762420654286,-30.39474159622059,-70.48806996965433,True
GLOSTERLTD.NS,2025-12-31,667.25,SELL,0.23394193579391326,2.9629026459392906,29.675961303710892,21.72862701416011,27.223658414570767,-24.784388522961162,True
GEEKAYWIRE.NS,2025-12-31,34.34000015258789,SELL,0.27018880809877244,2.565417810742748,-0.6381243038177473,-2.8188744449615513,-1.4770048250750571,-5.109053465866007,True
EMCURE.NS,2025-12-31,1364.5,BUY,0.7026346800943021,0.9864972512699153,81.08857391357424,111.06808868408211,176.47165337204154,92.69629438192025,True
DSSL.NS,2025-12-31,1017.6500244140625,SELL,0.14764427382865636,4.694710892508803,9.389532470703102,-96.20592620849607,-2.357194090169685,-197.71650663802475,True
DOMS.NS,2025-12-31,2615.39990234375,SELL,0.6731983755717443,1.0296328774876478,58.42631469726575,-17.66258911132809,43.93713107598403,-71.2072468982196,True
DIAMINESQ.NS,2025-12-31,268.45001220703125,SELL,0.4548879688761835,1.5237755842881258,-74.93515960693361,-78.91301071166993,-75.5811668438849,-103.73567370605896,True
DEVIT.NS,2025-12-31,32.22999954223633,BUY,0.16523025879135997,4.195037795318097,-10.403492298126224,-5.231579723358152,-1.7530023219779736,-9.512446289318106,True
CYBERMEDIA.NS,2025-12-31,17.440000534057617,SELL,0.3823197046947947,1.8130040697569687,0.9935293006896977,0.7120783901214587,0.9105886388785599,-0.588309321278418,True
CRAFTSMAN.NS,2025-12-31,7689.5,SELL,0.8344188231733933,0.8306945640605574,1581.32166015625,1061.7855468750004,1329.8531811561327,927.304385835622,True
BTML.NS,2025-12-31,9.0,SELL,0.30903343495834246,2.242952063272316,0.558300340175629,-0.3416992783546444,0.37772059201776975,-0.9037197249753366,True
BHAGCHEM.NS,2025-12-31,219.7100067138672,BUY,0.28409461392590707,2.439846257489136,-55.23986572265625,-51.30752037048342,-28.37940148787837,-54.85310007627524,True
VPRPL.NS,2025-12-31,52.650001525878906,BUY,0.08918445778734234,7.7720625068185525,-81.36234846115113,-79.23169862747193,-58.822794043745375,-80.79392615405331,True
