Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
ALKEM.NS,2026-02-13,5402.5,BUY,0.26786141332623026,2.5877082180394404,50.048256835937536,519.9480615234379,634.888299704922,173.95190534279823,True
ATALREAL.NS,2026-02-13,25.8799991607666,BUY,0.35238303468723087,1.9670276725301796,4.433699126243592,5.17649965763092,6.773885758870869,4.70587915175953,True
CIPLA.NS,2026-02-13,1331.5,FILTERED_SELL,0.008347169670740942,83.03978568802923,-166.5890570068359,-169.0575927734376,-184.08422686416452,-652.3814111374421,False
DBL.NS,2026-02-13,431.6000061035156,BUY,0.503184464950252,1.377521026267125,-49.02695602416992,-27.245031433105453,-1.905125580447205,-40.029625391839744,True
DCI.NS,2026-02-13,274.4599914550781,SELL,0.12564597373375308,5.516668461090057,17.036091537475613,-15.264599380493166,9.599969950344814,-42.2819190147434,True
IITL.NS,2026-02-13,124.68000030517578,BUY,0.12432362431680538,5.575345670374327,-47.33889972686768,-42.13765426635743,-15.282155118670836,-47.016726198771664,True
MUTHOOTFIN.NS,2026-02-13,3586.10009765625,BUY,0.17552633859586328,3.9489639338735745,515.9320971679685,1003.8129028320313,1259.2484938765938,576.2854674815677,True
PNB.NS,2026-02-13,118.76000213623047,BUY,0.1570537628534429,4.413438863013846,5.799141235351556,8.109448204040532,19.63934064106505,5.826353024320645,True
RUCHIRA.NS,2026-02-13,111.08999633789062,BUY,0.49345387146951364,1.4046848563488654,-19.685306663513188,-3.8472594833374103,-5.941454451673378,-16.101867465512356,True
SENORES.NS,2026-02-13,783.5499877929688,BUY,0.24401172096229173,2.8406306788314506,88.52073654174808,109.357498626709,198.3184996335083,91.05093539842304,True
UNIINFO.NS,2026-02-13,14.210000038146973,BUY,0.29128766632431236,2.379596737845442,-3.3366999721527115,-3.0281502771377546,-1.2586271091633443,-3.3033669280622058,True
UNIVASTU.NS,2026-02-13,69.52999877929688,SELL,0.30547245516843335,2.269098797067491,-7.691267776489255,-9.501213493347166,-8.341488147268977,-17.305224848369306,True
VENUSREM.NS,2026-02-13,737.8499755859375,BUY,0.18618497872625547,3.7228952910270356,197.6754754638672,223.806975402832,364.46154505986703,201.15715673793792,True
ASIANHOTNR.NS,2026-02-12,287.8999938964844,BUY,0.4149668246125991,1.6703677003747162,-47.24775650024412,-35.884256591796884,-12.450705512381198,-43.01463315495201,True
