Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
AKG.NS,2026-01-14,12.9399995803833,SELL,0.2290159039407803,3.026633384986143,-0.06425043582916246,-0.5996001720428463,-0.11650271427907022,-1.5793080617690114,True
DNAMEDIA.NS,2026-01-14,4.460000038146973,SELL,0.5155039081368008,1.3446012137234908,-0.16259996414184563,-0.9060499739646914,-0.5352678358789921,-1.0057371965342203,True
TRITURBINE.NS,2026-01-14,509.79998779296875,BUY,0.2582903405377918,2.6835969905677803,-41.59666793823237,-38.356055755615216,-2.8775259436846135,-40.685205957043266,True
TREJHARA.NS,2026-01-14,213.64999389648438,BUY,0.09453141601337009,7.332453165219801,-12.782456130981444,-7.384756164550794,48.579097180676335,-10.341830817864029,True
TPLPLASTEH.NS,2026-01-14,68.98999786376953,SELL,0.7128633742850523,0.9723422545801559,-5.834678115844724,-8.032486457824703,-5.987248097588772,-10.601126873680293,True
SURYALAXMI.NS,2026-01-14,56.33000183105469,BUY,0.7052739098465702,0.9828056459804914,-8.32299831390381,-7.687898464202874,-5.030081943466686,-8.284082037778232,True
SMARTLINK.NS,2026-01-14,124.0,BUY,0.3947444932383282,1.7559388222838501,-20.850200386047362,-18.97940219879149,-8.97972678406774,-20.626328731319305,True
SENORES.NS,2026-01-14,800.0999755859375,BUY,0.540269472120818,1.2829656612634592,132.9552238464355,146.91526046752927,198.8858355129319,134.50341777372736,True
SECMARK.NS,2026-01-14,108.5,BUY,0.22677437152391042,3.0565498909865214,-18.8111498260498,-15.95995197296142,5.233970339899025,-18.65552968595053,True
SAHYADRI.NS,2026-01-14,244.5,BUY,0.5546463598016047,1.2497101410850004,-27.969220657348615,-21.77975967407224,-12.327538603012117,-25.29591106069843,True
RSWM.NS,2026-01-14,136.25,BUY,0.0719342709481201,9.635840767189421,-20.161050033569325,-20.11570671081543,10.277068759489861,-19.383485037128086,True
ROML.NS,2026-01-14,47.650001525878906,BUY,0.44061308174646696,1.5731425354247401,-2.363298492431639,-1.2301516914367667,3.6825132070450337,-1.7368089858254114,True
RKSWAMY.NS,2026-01-14,109.18000030517578,SELL,0.43972506477907225,1.576319468866752,-50.956679687500014,-52.77492374420166,-51.3173350235313,-60.511111722690586,True
PVP.NS,2026-01-14,32.5,BUY,0.12206701567873579,5.6784150632814425,5.141550054550169,6.038998527526857,12.53742555788125,5.194287497916818,True
POLYMED.NS,2026-01-14,1667.0,BUY,0.2648934447021399,2.616701901926476,-400.40400146484353,-356.56194702148423,-151.97934942549486,-377.09419851357245,True
NITIRAJ.NS,2026-01-14,193.5,SELL,0.3303007819161269,2.0985332718223955,-16.56149978637694,-30.78465927124023,-23.404231366203227,-47.38564356426125,True
NILAINFRA.NS,2026-01-14,9.0600004196167,BUY,0.23546394567246554,2.9437508089842557,-1.509299573898316,-1.4411998748779293,-0.5241315958943302,-1.501477446381745,True
MODTHREAD.NS,2026-01-14,42.029998779296875,BUY,0.35482711166495395,1.9534786316284944,-3.77485103607178,-2.064400730133059,1.7212132982606019,-2.9743269750007872,True
MINDACORP.NS,2026-01-14,569.0,BUY,0.23959548358732544,2.8929893426280455,28.88121734619142,35.05163024902345,78.00057067268447,29.238780757979168,True
KRISHANA.NS,2026-01-14,488.0,BUY,0.11017208395802512,6.29149559178739,14.720133056640634,27.032280883789042,104.29962867470806,17.4349401999879,True
JINDALPHOT.NS,2026-01-14,1381.5999755859375,BUY,0.27450747173390766,2.5250576102053928,287.2354769897461,340.6240499877929,579.7174293399657,315.88486305282913,True
INDOTECH.NS,2026-01-14,1398.0,BUY,0.19272674565537828,3.5965282255083943,-481.0199963378907,-419.3900451660156,-233.31040595861157,-479.6675752946927,True
HMAAGRO.NS,2026-01-14,27.489999771118164,BUY,0.14572849821651243,4.756428488888422,-3.528876667022704,-3.2569852447509753,-0.30182657251007083,-3.493044885976226,True
GKWLIMITED.NS,2026-01-14,1780.0,SELL,0.6452757310816364,1.0741875870615263,-0.7407507324219296,-80.76725097656254,-12.323052478303367,-109.29301645372603,True
GENESYS.NS,2026-01-14,358.95001220703125,BUY,0.2629517406974823,2.636024308952529,-214.79398803710933,-196.0197378540039,-144.55005237626435,-212.8091063500605,True
FSL.NS,2026-01-14,320.3999938964844,BUY,0.17595753740750902,3.9392866641151634,-31.82650619506836,-30.19801239013674,15.895042439086389,-29.946086378725802,True
FEDFINA.NS,2026-01-14,175.0,SELL,0.16607519060767992,4.173694927121111,47.62615005493164,35.165806159973144,42.18952034275717,15.792925980688027,True
DTIL.NS,2026-01-14,150.00999450683594,BUY,0.531825584320682,1.3033355314136015,-30.8971460723877,-30.655704498291016,-20.211908298884655,-29.350788746489673,True
DONEAR.NS,2026-01-14,88.4000015258789,BUY,0.18829122347979263,3.681250606108753,-13.905415382385257,-13.536886215209961,0.09590403592411878,-13.398993541523748,True
UCAL.NS,2026-01-14,129.00999450683594,SELL,0.1714398481818304,4.043092594347075,-8.487055358886721,-30.006547775268558,-10.879375148018818,-33.93597798257476,True
