Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
AERONEU.NS,2026-03-24,76.27999877929688,SELL,0.37683099530238084,1.8394112724292824,-13.511051139831537,-21.747547492980956,-18.091101610826307,-27.004953798389067,True
AETHER.NS,2026-03-24,1224.6500244140625,SELL,0.12772568031609485,5.426842737063903,379.6117715454102,242.18529602050785,341.30124938483107,88.59679472761692,True
CCL.NS,2026-03-24,1080.800048828125,SELL,0.40256237301672587,1.7218379734937275,153.94919036865235,141.99118377685545,149.14488197903128,69.34992025998528,True
DCMSRIND.NS,2026-03-24,33.029998779296875,SELL,2.0622469436948,0.33611259925936726,-96.61220140457152,-97.09029893875123,-103.0715257049045,-115.54882558479733,True
ELECTCAST.NS,2026-03-24,74.91999816894531,SELL,0.32448410609805184,2.1361514093713168,-15.633165531158454,-20.204506359100336,-15.98902479111161,-29.104354069644728,True
ENTERO.NS,2026-03-24,1226.0,SELL,0.1985675050239249,3.490738227669375,95.58949890136728,30.926547851562418,71.34476054133876,-122.5538997662147,True
FINPIPE.NS,2026-03-24,160.44000244140625,BUY,0.10634593808484603,6.517852896336589,-31.173774948120126,-23.69725738525392,-0.9714344342572865,-29.158231813320317,True
INOXINDIA.NS,2026-03-24,1202.5999755859375,SELL,0.32987331667096326,2.1012526492142274,32.9469805908202,-6.90297058105466,27.117318080703694,-64.69586514085884,True
KHAITANLTD.NS,2026-03-24,103.81999969482422,SELL,0.29834379109571413,2.3233169291516145,-7.577900161743159,-18.200953483581543,-8.464088823289336,-23.23110649270763,True
KILITCH.NS,2026-03-24,152.6999969482422,BUY,0.07636715854630291,9.076508721215239,-219.14514625549316,-59.591637115478534,21.03135185196936,-207.33915049824517,True
MEGASTAR.NS,2026-03-24,257.8999938964844,SELL,0.1791999202973052,3.8680105404621035,14.6874440765381,4.286448287963879,9.84974413914824,-30.969603833707787,True
PAKKA.NS,2026-03-24,87.41999816894531,SELL,0.25078585506650725,2.7639006210143946,-50.736452217102055,-52.86514797210694,-51.73741580824781,-66.24180451400285,True
PFOCUS.NS,2026-03-24,308.79998779296875,SELL,0.23228191206128843,2.9840772981800487,115.91653785705566,91.27976219177245,114.22154659716534,58.28878108980123,True
STYLAMIND.NS,2026-03-24,2188.199951171875,BUY,0.20889436861216132,3.3181707346398612,235.46844604492185,251.80599487304698,367.23199836412584,251.82089202977988,True
VEDL.NS,2026-03-23,645.75,BUY,0.18951469650591496,3.6574851098068346,114.39940948486333,141.9511433410645,242.99877687911135,122.93134945134295,True
