Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
ADANIGREEN.NS,2026-04-08,1029.6500244140625,SELL,0.15558600152257387,4.45507419547238,47.23252502441403,-56.76377380371093,36.40835181655136,-202.92393305519607,True
REFEX.NS,2026-04-08,224.19000244140625,SELL,0.13658196963296398,5.074953761632199,-99.44813713073728,-111.82187263488771,-102.20315659410727,-159.63085294933137,True
SETUINFRA.NS,2026-04-08,0.4300000071525574,SELL,0.1455449051115419,4.762428338035845,-0.13079999104142193,-0.15360000178217892,-0.1392740645052404,-0.23910869449541386,True
SECURKLOUD.NS,2026-04-08,24.469999313354492,SELL,0.2821042431454632,2.4570604569124948,1.313949403762816,-2.061649761199952,0.5759032476229493,-3.782342399265578,True
SARVESHWAR.NS,2026-04-08,3.950000047683716,SELL,0.10016331102805738,6.920170404169082,-1.5970180642604825,-2.082868092060089,-1.62951198204042,-2.930257889713895,True
SARLAPOLY.NS,2026-04-08,83.76000213623047,SELL,0.5063115460705613,1.3690131815863151,-10.632747879028315,-16.4887024307251,-10.897378757677693,-21.46074175799152,True
RVTH.NS,2026-04-08,630.0999755859375,SELL,0.3294880777394218,2.1037094431930434,-189.31952392578125,-221.61849975585938,-201.91915448010735,-302.55855906177464,True
RUBYMILLS.NS,2026-04-08,221.00999450683594,SELL,0.31079278523340204,2.230255055758129,-0.029103393554692047,-10.797334060668959,-2.163685123978702,-36.46092904345469,True
RTNPOWER.NS,2026-04-08,8.739999771118164,SELL,0.2055560068158253,3.3720599621347644,-2.0364002299308783,-2.536449773311615,-2.1080891799534305,-3.4560363657956863,True
RKDL.NS,2026-04-08,20.950000762939453,SELL,0.4672556156529466,1.4834432317979445,-3.8448492527008042,-6.048849096298216,-4.947294008396677,-8.095381704330338,True
REPL.NS,2026-04-08,86.8499984741211,SELL,0.1654295163641283,4.189984930103121,-44.70795150756837,-51.19690364837646,-45.29723884917791,-73.77953349100713,True
RAJMET.NS,2026-04-08,4.079999923706055,SELL,0.10456545435720824,6.628835353137478,-0.24820008873939514,-0.47475011706352266,-0.29655806778147065,-1.239489619105652,True
