Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
AGIIL.NS,2025-12-18,260.70001220703125,BUY,0.6330792475197577,1.094882170400496,47.67268180847168,53.512610473632805,83.09016249485549,48.30350924801534,True
ASHAPURMIN.NS,2025-12-18,770.0499877929688,SELL,0.3774071883488586,1.8366030164725704,258.88950897216796,238.68417419433592,251.66266528576097,159.60083032744728,True
WALCHANNAG.NS,2025-12-18,197.52999877929688,SELL,0.20100179612648997,3.448462620322802,7.512948532104502,-15.369943542480456,-5.8574305312272195,-45.441804218379644,True
TEXRAIL.NS,2025-12-18,123.0999984741211,BUY,0.546282130957356,1.2688446889983556,-20.741984634399415,-19.656047859191887,-13.017039772444294,-20.637264022816034,True
ROUTE.NS,2025-12-18,729.9000244140625,SELL,0.16935877430419172,4.092773955218625,-143.94411743164062,-194.64785583496098,-171.7994711058871,-277.72523466343426,True
ROTO.NS,2025-12-18,75.80000305175781,SELL,0.06075644659692391,11.408619486233075,-3.469520053863519,-8.750447063446046,-3.984706799270443,-24.457707831035265,True
PTL.NS,2025-12-18,39.029998779296875,BUY,0.24222543422826295,2.861578854294685,-0.5094443321228042,-0.3207371902465823,1.1684971796996169,-0.4776285653796809,True
PFOCUS.NS,2025-12-18,218.4199981689453,SELL,0.1333396836331032,5.198356270794864,74.5927981185913,62.04334323883057,68.32395820301251,24.343860572836462,True
ONGC.NS,2025-12-18,232.0,BUY,0.09101267745093114,7.615940987272359,-3.618327865600577,-2.6698036193847656,17.173996614569678,-2.845829672758522,True
NIPPOBATRY.NS,2025-12-18,401.8500061035156,BUY,0.19070447286759973,3.6346666134106678,-57.26108230590819,-51.75801116943359,-21.05904776498846,-54.46833555077437,True
NBCC.NS,2025-12-18,108.26000213623047,BUY,0.22634369768459017,3.062365719260474,1.8997315979003844,3.3642462539672806,15.866981149020589,2.3489248030224017,True
LAL.NS,2025-12-18,9.4399995803833,SELL,0.32911999328365515,2.1060622104551086,-1.6971504068374639,-1.8518497991561897,-1.7513733301668335,-2.526514997979058,True
KANORICHEM.NS,2025-12-18,77.1500015258789,SELL,0.5642212628001074,1.228502409001757,-7.731348609924311,-9.519851951599122,-8.752647882452248,-13.790525281574372,True
KAMDHENU.NS,2025-12-18,22.079999923706055,BUY,0.13688642474277377,5.063666334060906,-6.746721439361572,-5.516430940628052,-1.820343609626807,-6.217269948024587,True
INDOTHAI.NS,2025-12-18,361.5,BUY,0.0875165486811566,7.92018413666247,116.62531692504882,135.35319145202638,248.2410537997152,116.65812780079865,True
HERITGFOOD.NS,2025-12-18,458.75,BUY,0.21975473225490907,3.1541854568843357,6.11402282714846,13.024651794433566,50.98693870649443,9.30189760702168,True
GPTHEALTH.NS,2025-12-18,136.49000549316406,BUY,0.25612625906920744,2.7062714423695664,-13.688527565002431,-10.507001457214358,-3.573237285472831,-13.009771940872351,True
GOLDENTOBC.NS,2025-12-18,31.559999465942383,BUY,0.9313881972094624,0.7442086797284823,-3.5944006252288787,-2.2867985725402846,-1.3419888409058638,-3.009872867530178,True
FINCABLES.NS,2025-12-18,774.7999877929688,SELL,0.2533978812426588,2.7354103245092802,-80.75864471435546,-89.59343780517577,-81.06984367836591,-131.36354710429825,True
ERIS.NS,2025-12-18,1552.0999755859375,BUY,0.27502725048533727,2.520285460210786,-35.04127502441406,-20.75879943847667,128.81559139721026,-35.00943613897017,True
EMUDHRA.NS,2025-12-18,586.25,BUY,0.5466720354869803,1.2679397071088219,-145.69620971679683,-133.56184783935544,-108.29443308332874,-139.28436614804502,True
EIHOTEL.NS,2025-12-18,360.29998779296875,BUY,0.17294517555149846,4.00790122274064,-14.85234771728517,-9.392306976318366,24.989450247828323,-14.220277819538707,True
BOROSCI.NS,2025-12-18,117.38999938964844,BUY,0.3290702548019439,2.106380538639467,-21.341450424194335,-18.20014709472656,-2.806211992875477,-20.7249928754786,True
BAIDFIN.NS,2025-12-18,11.84000015258789,SELL,0.14507220567379533,4.777946108564266,0.9420395755767821,0.20537179470062306,0.6535556354430287,-1.5925195916186725,True
ASHOKAMET.NS,2025-12-18,15.119999885559082,BUY,0.2787610724141544,2.4865278876892067,-2.0458500909805295,-1.862750282287596,-0.9024131464912176,-2.0205239280966065,True
ZOTA.NS,2025-12-18,1566.5999755859375,BUY,0.5606021990985952,1.236433217126997,365.7933474731444,446.3780386352539,513.2263587455631,386.6460216444515,True
