Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
ABB.NS,2026-01-29,5474.0,SELL,0.16525265484236942,4.194469258125516,99.16671142578161,-329.47500000000036,48.49415341733868,-627.4698382389018,True
PLAZACABLE.NS,2026-01-29,43.439998626708984,SELL,0.26218646395393214,2.643718406003354,-8.694651412963864,-13.81140111923218,-10.294508296229091,-16.75794250476035,True
MEDICAMEQ.NS,2026-01-29,346.8999938964844,BUY,0.2533624662082797,2.735792680475944,-39.17334152221679,-33.547438964843764,11.302631788006673,-38.04267573059343,True
MEDPLUS.NS,2026-01-29,772.3499755859375,BUY,0.23221848505682444,2.9848923542427315,-59.79277130126957,-44.71000915527338,11.875824718653366,-56.37533233568297,True
MFML.NS,2026-01-29,22.719999313354492,BUY,0.24503739438058322,2.8287404145482142,-6.078200693130494,-4.850150470733642,-2.407305306085534,-5.918009793434737,True
MOKSH.NS,2026-01-29,13.75,BUY,0.39436316285794903,1.7576367314246826,-0.5950999784469602,-0.4757000923156731,1.2214823710764455,-0.5198818413651262,True
NAUKRI.NS,2026-01-29,1268.300048828125,BUY,0.27975538174645653,2.4776902457881844,-113.56941223144531,-82.00762451171886,-4.574623154300667,-99.8003831707617,True
OBCL.NS,2026-01-29,54.2599983215332,BUY,0.6773337448944196,1.0233465935880557,-1.0251514625549305,-0.714048423767089,1.85728358873141,-0.9171896821011921,True
PARASPETRO.NS,2026-01-29,2.240000009536743,SELL,0.2233409213305111,3.103538645899071,-0.09639999508857722,-0.4684500002861025,-0.24441316035612626,-0.7071226461556014,True
PERSISTENT.NS,2026-01-29,6070.0,BUY,0.20427768077838496,3.393161592195287,341.5819677734371,492.2700659179691,994.0678553059515,379.25296735698595,True
PIDILITIND.NS,2026-01-29,1429.5999755859375,BUY,0.2400734407288424,2.887229751261155,-66.1830535888671,-35.234484863281295,20.216926307669148,-58.35708414189677,True
PRUDMOULI.NS,2026-01-29,20.110000610351562,SELL,0.40325793329478776,1.7188680577134339,-12.85209946632385,-13.125500993728636,-12.955535906809093,-15.4334687025869,True
MANBA.NS,2026-01-29,131.39999389648438,BUY,0.30264515832695255,2.290296611357407,-6.140900344848632,-2.4051909637451274,5.225578222499482,-5.137312658675394,True
RAJRATAN.NS,2026-01-29,413.6000061035156,BUY,0.19107312486186814,3.6276539731112885,10.594850769042978,35.07069656372073,128.48430848366542,21.199472537428704,True
REGENCERAM.NS,2026-01-29,44.619998931884766,BUY,0.926797284297642,0.7478951355422189,-0.8343011283874517,0.5488016128540067,2.7587535121011246,-0.7134287325717847,True
SAGILITY.NS,2026-01-29,49.290000915527344,BUY,0.42566389656891995,1.6283908176077053,3.3959571838378935,5.853256111145022,8.115065616360978,4.151257216192716,True
SESHAPAPER.NS,2026-01-29,216.0500030517578,BUY,0.1405701042628385,4.930971519121137,-47.85445129394532,-42.18811149597167,-19.146107138834147,-47.70176560353929,True
SHRADHA.NS,2026-01-29,40.810001373291016,SELL,0.2772703553040914,2.4998964631460447,-13.721986446380612,-15.231314487457276,-13.794827550410709,-19.45625000474945,True
SOFTTECH.NS,2026-01-29,279.6499938964844,BUY,0.19249256410579518,3.600903670123003,-76.27750656127932,-65.91398834228517,-16.32047040018733,-73.25653194788212,True
SUPERHOUSE.NS,2026-01-29,159.97999572753906,SELL,0.18016838822716807,3.847218634636283,-0.2997444152832145,-1.487325057983412,-0.4820314290106076,-22.350891871242688,True
TARACHAND.NS,2026-01-29,62.77000045776367,BUY,0.16547936523673568,4.188722742369269,-9.27984964370728,4.4693999099731485,12.539101383011488,-5.279773336224892,True
VERTOZ.NS,2026-01-29,56.470001220703125,BUY,0.0666954957909506,10.392713515955197,-24.71144859313965,-19.38110118865967,-6.659156551319837,-23.258866719431715,True
MEDIASSIST.NS,2026-01-29,398.8999938964844,BUY,0.1372716015156699,5.049457957120293,-99.42375656127928,-95.48224441528322,-23.53410110528513,-97.56221967687213,True
LOTUSEYE.NS,2026-01-29,141.3800048828125,SELL,0.09157324782609205,7.569319610420613,43.49940494537354,37.150193977355954,41.47392176515372,9.719222525410276,True
ALLDIGI.NS,2026-01-29,904.75,SELL,0.164169596351598,4.22214098081504,2.253377685546866,-52.59594909667965,-12.816603365799587,-125.66993758795718,True
DGCONTENT.NS,2026-01-29,25.420000076293945,BUY,0.318789067767616,2.174312894146109,-12.439599895477294,-8.790500574111938,-4.289060101104968,-10.039651719604723,True
ANTGRAPHIC.NS,2026-01-29,0.8999999761581421,BUY,0.3569154864426063,1.9420484873564225,-0.1797500196099282,-0.1702999696135521,-0.0509502959637588,-0.17710921868400822,True
APOLLOPIPE.NS,2026-01-29,265.04998779296875,BUY,0.318382246972829,2.177091176252359,-100.5645011138916,-90.54634117126466,-68.7980045531117,-100.52309201636055,True
ASIANHOTNR.NS,2026-01-29,298.8500061035156,BUY,0.6273427154995554,1.1048939653471381,-39.9889942932129,-30.87450042724612,-13.465268099175333,-35.894771278665914,True
AXISBANK.NS,2026-01-29,1363.699951171875,SELL,0.20564653380765652,3.3705755585856534,174.0484014892579,131.62681274414058,168.1652403298097,63.63776732057392,True
BRNL.NS,2026-01-29,19.510000228881836,BUY,0.3009526006201198,2.303177241637718,-2.931449842453002,-2.4538496112823474,-0.3607464888581886,-2.9129351662653686,True
