Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
ACC.NS,2025-12-24,1739.4000244140625,BUY,0.15091458047140072,4.592976890601377,-133.41767639160162,-119.16966491699213,7.897926622124032,-125.14745448182134,True
ISGEC.NS,2025-12-24,906.75,SELL,0.3069868002515528,2.257905486463792,-118.51494873046886,-176.68246276855461,-152.2452571739823,-252.22967714434682,True
WONDERLA.NS,2025-12-24,515.2999877929688,BUY,0.3749817031142592,1.848482672096508,-105.8455255126953,-99.07778259277347,-59.56419638701131,-99.95193302375289,True
VIVIDHA.NS,2025-12-24,0.6700000166893005,BUY,0.17751980802301837,3.9046188043988157,-0.1451999834179878,-0.1261500024795532,-0.051086216154509256,-0.14242347258713828,True
VISHNU.NS,2025-12-24,547.9500122070312,SELL,0.21874741446097679,3.168710278326963,58.41737228393555,41.64842834472654,54.272860722469886,-6.006147785155161,True
TVSSRICHAK.NS,2025-12-24,4033.60009765625,BUY,0.13682125069289633,5.0660783836551575,725.9447875976562,828.0681054687502,1564.9975178565023,752.119691416784,True
TICL.NS,2025-12-24,23.219999313354492,BUY,0.15568126583009884,4.452348051411686,-6.157250719070433,-5.5038994979858415,0.05093118920234607,-5.985321867769613,True
TEAMGTY.NS,2025-12-24,298.54998779296875,SELL,0.30991967969835127,2.236538128958426,77.73733863830566,64.08035079956053,75.27006796587571,36.421446619981616,True
SUNTV.NS,2025-12-24,576.0,SELL,1.0639765564475487,0.651468471142123,-4.8518508911132585,-14.508176879882853,-13.557253073216115,-42.674072919879364,True
RAMRAT.NS,2025-12-24,319.04998779296875,BUY,0.329096295943129,2.106213862339331,-309.02703536987303,13.132588500976567,90.33823251425332,-118.49807592419032,True
NDTV.NS,2025-12-24,93.61000061035156,SELL,0.10818453855841584,6.407081730867394,-29.190429000854493,-30.890628700256343,-29.385984253835957,-49.59945937200162,True
INFIBEAM.NS,2025-12-24,16.469999313354492,BUY,0.13492144495113528,5.137412965084858,-1.2484884834289538,-0.8808374214172368,1.9426067071016804,-1.1846806526081424,True
AGIIL.NS,2025-12-24,253.6999969482422,BUY,0.5083188262114932,1.363607139491528,38.702898635864244,50.45820442199707,84.30762996955221,44.30432217036693,True
HNDFDS.NS,2025-12-24,509.70001220703125,BUY,0.17096817788621518,4.054246755915344,-29.589735870361324,-25.043022308349578,11.28843104445758,-28.775650003365968,True
GPTINFRA.NS,2025-12-24,112.83999633789062,SELL,0.39709208015155695,1.7455578068829625,-5.848236427307128,-7.546792068481452,-6.687274790560291,-15.469270660355658,True
GODAVARIB.NS,2025-12-24,291.69000244140625,SELL,0.1750889482098442,3.958828856114939,47.79975273132325,28.22891372680664,44.476520804749,-3.783134195983532,True
GANESHBE.NS,2025-12-24,82.5,SELL,0.43224136659910295,1.6036113942857033,-16.570499954223635,-17.462898750305172,-17.28390949765816,-22.701526697211246,True
FELDVR.NS,2025-12-24,3.2100000381469727,SELL,0.643692654912348,1.0768294080570666,-0.30364996790885934,-0.39835012078285237,-0.3392087007521676,-0.6521835843216295,True
ETERNAL.NS,2025-12-24,284.8500061035156,FILTERED_SELL,0.003946920281370569,175.61722334033303,5.996706542968752,5.782906570434591,-77.82282726296778,-308.9185230152089,False
CEIGALL.NS,2025-12-24,251.47000122070312,SELL,0.22138587880417515,3.1309457690075266,-4.096948623657227,-6.739103469848629,-4.525251202148002,-27.677578804769315,True
BAJAJHIND.NS,2025-12-24,18.559999465942383,BUY,0.13555710919205616,5.113322235117159,-3.2726005554199205,-2.990049638748168,-0.2095790098782826,-3.1757604444492626,True
ALANKIT.NS,2025-12-24,10.90999984741211,SELL,0.4656499581921212,1.4885584511831131,-2.9159001159667977,-3.0618500041961667,-2.936564626991983,-3.7859268847877723,True
ZEEMEDIA.NS,2025-12-24,9.5,SELL,0.538911617554245,1.286198252146931,-2.999500017166138,-3.0928999423980716,-3.001004104723016,-4.072459146537031,True
