Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
CHEMPLASTS.NS,2026-06-17,226.13999938964844,SELL,0.36238082407917704,1.9127589941362313,-68.29655052185058,-90.6796041870117,-73.68690589060994,-106.09387328259267,True
COMSYN.NS,2026-06-17,169.38999938964844,SELL,0.21024737058810758,3.2968173567215704,15.524434432983412,5.164403686523428,14.51639650301184,-2.849315807450279,True
CYIENTDLM.NS,2026-06-17,464.8999938964844,FILTERED_BUY,0.012993242758716867,53.346742874863075,63.56224349975588,67.54526184082033,335.6853181658728,64.7050903953677,False
FOSECOIND.NS,2026-06-17,5289.0,SELL,0.2279464431092113,3.0408335006475706,127.18500732421853,71.6849096679689,124.02103924172332,-724.029023739193,True
IOB.NS,2026-06-17,35.58000183105469,SELL,0.1935371153177734,3.581469008783404,-0.6404482650756833,-2.2030013084411593,-0.7093368532861835,-4.3579886458323704,True
ORCHASP.NS,2026-06-17,1.7699999809265137,BUY,0.7023776621152588,0.986858235884787,-0.8370500189065933,-0.7022000330686571,-0.6288276065703413,-0.7952669487864934,True
RICOAUTO.NS,2026-06-17,143.2899932861328,SELL,0.19057785825354187,3.637081384542547,30.940838508605964,21.197364959716793,26.80727107250771,-0.4161939874217122,True
SEAMECLTD.NS,2026-06-17,1321.699951171875,BUY,0.0994464637607215,6.970053578051093,133.2139529418946,388.7817514038086,614.290549934798,206.8788084320503,True
SYRMA.NS,2026-06-17,1298.300048828125,FILTERED_BUY,0.011431789521190429,60.63330498476197,444.2909225463867,448.0420962524414,1175.1573525473912,475.05813347365216,False
TFL.NS,2026-06-17,12.880000114440918,SELL,0.36396693795904395,1.9044234744144342,-0.7736998605728154,-1.871449785232544,-1.074674730075147,-2.982353900346146,True
