Symbol,Date,Close,Signal,Theta,Half_Life,Deviation_Xt,Prev_Xt,Upper_Band,Lower_Band,Regime_Valid
AARVI.NS,2026-03-30,120.69000244140625,BUY,0.3469793975422551,1.9976609143646171,-0.21426597595214503,2.524009208679203,17.032729869416805,0.5196685284004499,True
SHIVALIK.NS,2026-03-30,220.25,BUY,0.2407771715582218,2.8787911082855167,-195.15763916015624,-185.2625247192383,-144.71850032673734,-194.27312643260638,True
NIBL.NS,2026-03-30,25.93000030517578,BUY,0.2105980812691556,3.2913271402224513,-3.1864996623992923,-2.386049966812134,6.041067576454148,-2.6732863483202642,True
NINSYS.NS,2026-03-30,397.45001220703125,SELL,0.09746579075487131,7.111697090759016,-8.70273773193361,-56.713237609863256,-18.685784256654884,-142.63448068792326,True
OBCL.NS,2026-03-30,57.2400016784668,SELL,0.9162052746876473,0.7565413556435298,1.7901018333435061,0.07129848480224865,1.5337851454659686,-1.2988931200197382,True
OSWALAGRO.NS,2026-03-30,33.88999938964844,BUY,0.14933469829902465,4.641568158339209,-32.950400562286376,-27.472151317596442,-19.000518841302732,-32.59807537322962,True
PANACEABIO.NS,2026-03-30,296.04998779296875,BUY,0.28190733576201576,2.4587766710160937,-96.07651168823242,-73.05201171875001,-31.321931413760645,-95.47430009308476,True
PIONEEREMB.NS,2026-03-30,19.920000076293945,BUY,0.13692752906201985,5.062146270425955,-13.616249980926511,-11.177850522994994,-6.917385078964871,-13.55846617565536,True
PREMIER.NS,2026-03-30,2.740000009536743,BUY,0.4755889121843076,1.4574502533636153,-0.5956999886035921,-0.5596500265598299,-0.26080026492101205,-0.5775932812763401,True
RAJTV.NS,2026-03-30,32.5,BUY,0.19964387228774444,3.471918134110924,-9.036250038146974,-5.179751873016357,-1.028657480309798,-7.013139575803544,True
SARLAPOLY.NS,2026-03-30,69.68000030517578,BUY,0.2753358069106605,2.5174610899222927,-25.569367218017575,-22.197875633239747,-9.553576270850211,-23.44931247612823,True
SATIN.NS,2026-03-30,139.8699951171875,BUY,0.1153290795451063,6.01016832262889,-10.062104644775388,-7.402401580810533,7.9115474713765215,-9.77448029977938,True
SGIL.NS,2026-03-30,477.6000061035156,BUY,0.4865645046396711,1.4245740779493574,-52.983132781982476,-43.219703369140575,13.524148446106118,-48.57649703610152,True
SMARTLINK.NS,2026-03-30,104.5199966430664,BUY,0.1443370869193242,4.802280518155206,-33.65300384521484,-27.11909992218017,-12.280253582825502,-31.359397359587042,True
